Index,RecordingTime,Camera,Video,Empty
16228,recording_2019_07_18_6_50_am,cam_13,cam_13-19800-19920.mov,FALSE
16229,recording_2019_07_18_6_50_am,cam_13,cam_13-19920-20040.mov,FALSE
16230,recording_2019_07_18_6_50_am,cam_13,cam_13-20040-20160.mov,FALSE
16231,recording_2019_07_18_6_50_am,cam_13,cam_13-20160-20280.mov,FALSE
16232,recording_2019_07_18_6_50_am,cam_13,cam_13-20280-20400.mov,FALSE
16233,recording_2019_07_18_6_50_am,cam_13,cam_13-20400-20520.mov,FALSE
16234,recording_2019_07_18_6_50_am,cam_13,cam_13-20520-20640.mov,FALSE
16235,recording_2019_07_18_6_50_am,cam_13,cam_13-20640-20760.mov,FALSE
16236,recording_2019_07_18_6_50_am,cam_13,cam_13-20760-20880.mov,FALSE
16237,recording_2019_07_18_6_50_am,cam_13,cam_13-20880-21000.mov,FALSE
16238,recording_2019_07_18_6_50_am,cam_13,cam_13-21000-21120.mov,FALSE
16239,recording_2019_07_18_6_50_am,cam_13,cam_13-21120-21240.mov,FALSE
16240,recording_2019_07_18_6_50_am,cam_13,cam_13-21240-21360.mov,FALSE
16241,recording_2019_07_18_6_50_am,cam_13,cam_13-21360-21480.mov,FALSE
16242,recording_2019_07_18_6_50_am,cam_13,cam_13-21480-21600.mov,FALSE
16243,recording_2019_07_18_6_50_am,cam_13,cam_13-21600-21720.mov,FALSE
16244,recording_2019_07_18_6_50_am,cam_13,cam_13-21720-21840.mov,FALSE
16245,recording_2019_07_18_6_50_am,cam_13,cam_13-21840-21960.mov,FALSE
16246,recording_2019_07_18_6_50_am,cam_13,cam_13-21960-22080.mov,FALSE
16247,recording_2019_07_18_6_50_am,cam_13,cam_13-22080-22200.mov,FALSE
16248,recording_2019_07_18_6_50_am,cam_13,cam_13-22200-22320.mov,FALSE
16249,recording_2019_07_18_6_50_am,cam_13,cam_13-22320-22440.mov,FALSE
16250,recording_2019_07_18_6_50_am,cam_13,cam_13-22440-22560.mov,FALSE
16251,recording_2019_07_18_6_50_am,cam_13,cam_13-22560-22680.mov,FALSE
16252,recording_2019_07_18_6_50_am,cam_13,cam_13-22680-22800.mov,FALSE
16253,recording_2019_07_18_6_50_am,cam_13,cam_13-22800-22920.mov,FALSE
16254,recording_2019_07_18_6_50_am,cam_13,cam_13-22920-23040.mov,FALSE
16255,recording_2019_07_18_6_50_am,cam_13,cam_13-23040-23160.mov,FALSE
16256,recording_2019_07_18_6_50_am,cam_13,cam_13-23160-23280.mov,FALSE
16257,recording_2019_07_18_6_50_am,cam_13,cam_13-23280-23400.mov,FALSE
16258,recording_2019_07_18_6_50_am,cam_13,cam_13-23400-23520.mov,FALSE
16259,recording_2019_07_18_6_50_am,cam_13,cam_13-23520-23640.mov,FALSE
16260,recording_2019_07_18_6_50_am,cam_13,cam_13-23640-23760.mov,FALSE
16261,recording_2019_07_18_6_50_am,cam_13,cam_13-23760-23880.mov,FALSE
16262,recording_2019_07_18_6_50_am,cam_13,cam_13-23880-24000.mov,FALSE
16263,recording_2019_07_18_6_50_am,cam_13,cam_13-24000-24120.mov,FALSE
16264,recording_2019_07_18_6_50_am,cam_13,cam_13-24120-24240.mov,FALSE
16265,recording_2019_07_18_6_50_am,cam_13,cam_13-24240-24360.mov,FALSE
16266,recording_2019_07_18_6_50_am,cam_13,cam_13-24360-24480.mov,FALSE
16267,recording_2019_07_18_6_50_am,cam_13,cam_13-24480-24600.mov,FALSE
16268,recording_2019_07_18_6_50_am,cam_13,cam_13-24600-24720.mov,FALSE
16269,recording_2019_07_18_6_50_am,cam_13,cam_13-24720-24840.mov,FALSE
16270,recording_2019_07_18_6_50_am,cam_13,cam_13-24840-24960.mov,FALSE
16271,recording_2019_07_18_6_50_am,cam_13,cam_13-24960-25080.mov,FALSE
16272,recording_2019_07_18_6_50_am,cam_13,cam_13-25080-25200.mov,FALSE
16273,recording_2019_07_18_6_50_am,cam_13,cam_13-25200-25320.mov,FALSE
16274,recording_2019_07_18_6_50_am,cam_13,cam_13-25320-25440.mov,FALSE
16275,recording_2019_07_18_6_50_am,cam_13,cam_13-25440-25560.mov,FALSE
16276,recording_2019_07_18_6_50_am,cam_13,cam_13-25560-25680.mov,FALSE
16277,recording_2019_07_18_6_50_am,cam_13,cam_13-25680-25800.mov,FALSE
16278,recording_2019_07_18_6_50_am,cam_13,cam_13-25800-25920.mov,FALSE
16279,recording_2019_07_18_6_50_am,cam_13,cam_13-25920-26040.mov,FALSE
16280,recording_2019_07_18_6_50_am,cam_13,cam_13-26040-26160.mov,FALSE
16281,recording_2019_07_18_6_50_am,cam_13,cam_13-26160-26280.mov,FALSE
16282,recording_2019_07_18_6_50_am,cam_13,cam_13-26280-26400.mov,FALSE
16283,recording_2019_07_18_6_50_am,cam_13,cam_13-26400-26520.mov,FALSE
16284,recording_2019_07_18_6_50_am,cam_13,cam_13-26520-26640.mov,FALSE
16285,recording_2019_07_18_6_50_am,cam_13,cam_13-26640-26760.mov,FALSE
16286,recording_2019_07_18_6_50_am,cam_13,cam_13-26760-26880.mov,FALSE
16287,recording_2019_07_18_6_50_am,cam_13,cam_13-26880-27000.mov,FALSE
16288,recording_2019_07_18_6_50_am,cam_13,cam_13-27000-27120.mov,FALSE
16289,recording_2019_07_18_6_50_am,cam_13,cam_13-27120-27240.mov,FALSE
16290,recording_2019_07_18_6_50_am,cam_13,cam_13-27240-27360.mov,FALSE
16291,recording_2019_07_18_6_50_am,cam_13,cam_13-27360-27480.mov,FALSE
16292,recording_2019_07_18_6_50_am,cam_13,cam_13-27480-27600.mov,FALSE
16293,recording_2019_07_18_6_50_am,cam_13,cam_13-27600-27720.mov,FALSE
16294,recording_2019_07_18_6_50_am,cam_13,cam_13-27720-27840.mov,FALSE
16295,recording_2019_07_18_6_50_am,cam_13,cam_13-27840-27960.mov,FALSE
16296,recording_2019_07_18_6_50_am,cam_13,cam_13-27960-28080.mov,FALSE
16297,recording_2019_07_18_6_50_am,cam_13,cam_13-28080-28200.mov,FALSE
16298,recording_2019_07_18_6_50_am,cam_13,cam_13-28200-28320.mov,FALSE
16299,recording_2019_07_18_6_50_am,cam_13,cam_13-28320-28440.mov,FALSE
16300,recording_2019_07_18_6_50_am,cam_13,cam_13-28440-28560.mov,FALSE
16301,recording_2019_07_18_6_50_am,cam_13,cam_13-28560-28680.mov,FALSE
16302,recording_2019_07_18_6_50_am,cam_13,cam_13-28680-28800.mov,FALSE
16303,recording_2019_07_18_6_50_am,cam_13,cam_13-28800-28920.mov,FALSE
16304,recording_2019_07_18_6_50_am,cam_13,cam_13-28920-29040.mov,FALSE
16305,recording_2019_07_18_6_50_am,cam_13,cam_13-29040-29160.mov,FALSE
16306,recording_2019_07_18_6_50_am,cam_13,cam_13-29160-29280.mov,FALSE
16307,recording_2019_07_18_6_50_am,cam_13,cam_13-29280-29400.mov,FALSE
16308,recording_2019_07_18_6_50_am,cam_13,cam_13-29400-29520.mov,FALSE
16309,recording_2019_07_18_6_50_am,cam_13,cam_13-29520-29640.mov,FALSE
16310,recording_2019_07_18_6_50_am,cam_13,cam_13-29640-29760.mov,FALSE
16311,recording_2019_07_18_6_50_am,cam_13,cam_13-29760-29880.mov,FALSE
16312,recording_2019_07_18_6_50_am,cam_13,cam_13-29880-30000.mov,FALSE
16313,recording_2019_07_18_6_50_am,cam_13,cam_13-30000-30120.mov,FALSE
16314,recording_2019_07_18_6_50_am,cam_13,cam_13-30120-30240.mov,FALSE
16315,recording_2019_07_18_6_50_am,cam_13,cam_13-30240-30360.mov,FALSE
16316,recording_2019_07_18_6_50_am,cam_13,cam_13-30360-30480.mov,FALSE
16317,recording_2019_07_18_6_50_am,cam_13,cam_13-30480-30600.mov,FALSE
16318,recording_2019_07_18_6_50_am,cam_13,cam_13-30600-30720.mov,FALSE
16319,recording_2019_07_18_6_50_am,cam_13,cam_13-30720-30840.mov,FALSE
16320,recording_2019_07_18_6_50_am,cam_13,cam_13-30840-30960.mov,FALSE
16321,recording_2019_07_18_6_50_am,cam_13,cam_13-30960-31080.mov,FALSE
16322,recording_2019_07_18_6_50_am,cam_13,cam_13-31080-31200.mov,FALSE
16323,recording_2019_07_18_6_50_am,cam_13,cam_13-31200-31320.mov,FALSE
16324,recording_2019_07_18_6_50_am,cam_13,cam_13-31320-31440.mov,FALSE
16325,recording_2019_07_18_6_50_am,cam_13,cam_13-31440-31560.mov,FALSE
16326,recording_2019_07_18_6_50_am,cam_13,cam_13-31560-31680.mov,FALSE
16327,recording_2019_07_18_6_50_am,cam_13,cam_13-31680-31800.mov,FALSE
16328,recording_2019_07_18_6_50_am,cam_13,cam_13-31800-31920.mov,FALSE
16329,recording_2019_07_18_6_50_am,cam_13,cam_13-31920-32040.mov,FALSE
16330,recording_2019_07_18_6_50_am,cam_13,cam_13-32040-32160.mov,FALSE
16331,recording_2019_07_18_6_50_am,cam_13,cam_13-32160-32280.mov,FALSE
16332,recording_2019_07_18_6_50_am,cam_13,cam_13-32280-32400.mov,FALSE
16333,recording_2019_07_18_6_50_am,cam_13,cam_13-32400-32520.mov,FALSE
16334,recording_2019_07_18_6_50_am,cam_13,cam_13-32520-32640.mov,FALSE
16335,recording_2019_07_18_6_50_am,cam_13,cam_13-32640-32760.mov,FALSE
16336,recording_2019_06_24_8_05_am,cam_10,cam_10-00000-00120.mov,FALSE
16337,recording_2019_06_24_8_05_am,cam_10,cam_10-00120-00240.mov,FALSE
16338,recording_2019_06_24_8_05_am,cam_10,cam_10-00240-00360.mov,FALSE
16339,recording_2019_06_24_8_05_am,cam_10,cam_10-00360-00480.mov,FALSE
16340,recording_2019_06_24_8_05_am,cam_10,cam_10-00480-00600.mov,FALSE
16341,recording_2019_06_24_8_05_am,cam_10,cam_10-00600-00720.mov,FALSE
16342,recording_2019_06_24_8_05_am,cam_10,cam_10-00720-00840.mov,FALSE
16343,recording_2019_06_24_8_05_am,cam_10,cam_10-00840-00960.mov,FALSE
16344,recording_2019_06_24_8_05_am,cam_10,cam_10-00960-01080.mov,FALSE
16345,recording_2019_06_24_8_05_am,cam_10,cam_10-01080-01200.mov,FALSE
16346,recording_2019_06_24_8_05_am,cam_10,cam_10-01200-01320.mov,FALSE
16347,recording_2019_06_24_8_05_am,cam_10,cam_10-01320-01440.mov,FALSE
16348,recording_2019_06_24_8_05_am,cam_10,cam_10-01440-01560.mov,FALSE
16349,recording_2019_06_24_8_05_am,cam_10,cam_10-01560-01680.mov,FALSE
16350,recording_2019_06_24_8_05_am,cam_10,cam_10-01680-01800.mov,FALSE
16351,recording_2019_06_24_8_05_am,cam_10,cam_10-01800-01920.mov,FALSE
16352,recording_2019_06_24_8_05_am,cam_10,cam_10-01920-02040.mov,FALSE
16353,recording_2019_06_24_8_05_am,cam_10,cam_10-02040-02160.mov,FALSE
16354,recording_2019_06_24_8_05_am,cam_10,cam_10-02160-02280.mov,FALSE
16355,recording_2019_06_24_8_05_am,cam_10,cam_10-02280-02400.mov,FALSE
16356,recording_2019_06_24_8_05_am,cam_10,cam_10-02400-02520.mov,FALSE
16357,recording_2019_06_24_8_05_am,cam_10,cam_10-02520-02640.mov,FALSE
16358,recording_2019_06_24_8_05_am,cam_10,cam_10-02640-02760.mov,FALSE
16359,recording_2019_06_24_8_05_am,cam_10,cam_10-02760-02880.mov,FALSE
16360,recording_2019_06_24_8_05_am,cam_10,cam_10-02880-03000.mov,FALSE
16361,recording_2019_06_24_8_05_am,cam_10,cam_10-03000-03120.mov,FALSE
16362,recording_2019_06_24_8_05_am,cam_10,cam_10-03120-03240.mov,FALSE
16363,recording_2019_06_24_8_05_am,cam_10,cam_10-03240-03360.mov,FALSE
16364,recording_2019_06_24_8_05_am,cam_10,cam_10-03360-03480.mov,FALSE
16365,recording_2019_06_24_8_05_am,cam_10,cam_10-03480-03600.mov,FALSE
16366,recording_2019_06_24_8_05_am,cam_10,cam_10-03600-03720.mov,FALSE
16367,recording_2019_06_24_8_05_am,cam_10,cam_10-03720-03840.mov,FALSE
16368,recording_2019_06_24_8_05_am,cam_10,cam_10-03840-03960.mov,FALSE
16369,recording_2019_06_24_8_05_am,cam_10,cam_10-03960-04080.mov,FALSE
16370,recording_2019_06_24_8_05_am,cam_10,cam_10-04080-04200.mov,FALSE
16371,recording_2019_06_24_8_05_am,cam_10,cam_10-04200-04320.mov,FALSE
16372,recording_2019_06_24_8_05_am,cam_10,cam_10-04320-04440.mov,FALSE
16373,recording_2019_06_24_8_05_am,cam_10,cam_10-04440-04560.mov,FALSE
16374,recording_2019_06_24_8_05_am,cam_10,cam_10-04560-04680.mov,FALSE
16375,recording_2019_06_24_8_05_am,cam_10,cam_10-04680-04800.mov,FALSE
16376,recording_2019_06_24_8_05_am,cam_10,cam_10-04800-04920.mov,FALSE
16377,recording_2019_06_24_8_05_am,cam_10,cam_10-04920-05040.mov,FALSE
16378,recording_2019_06_24_8_05_am,cam_10,cam_10-05040-05160.mov,FALSE
16379,recording_2019_06_24_8_05_am,cam_10,cam_10-05160-05280.mov,FALSE
16380,recording_2019_06_24_8_05_am,cam_10,cam_10-05280-05400.mov,FALSE
16381,recording_2019_06_24_8_05_am,cam_10,cam_10-05400-05520.mov,FALSE
16382,recording_2019_06_24_8_05_am,cam_10,cam_10-05520-05640.mov,FALSE
16383,recording_2019_06_24_8_05_am,cam_10,cam_10-05640-05760.mov,FALSE
16384,recording_2019_06_24_8_05_am,cam_10,cam_10-05760-05880.mov,FALSE
16385,recording_2019_06_24_8_05_am,cam_10,cam_10-05880-06000.mov,FALSE
16386,recording_2019_06_24_8_05_am,cam_10,cam_10-06000-06120.mov,FALSE
16387,recording_2019_06_24_8_05_am,cam_10,cam_10-06120-06240.mov,FALSE
16388,recording_2019_06_24_8_05_am,cam_10,cam_10-06240-06360.mov,FALSE
16389,recording_2019_06_24_8_05_am,cam_10,cam_10-06360-06480.mov,FALSE
16390,recording_2019_06_24_8_05_am,cam_10,cam_10-06480-06600.mov,FALSE
16391,recording_2019_06_24_8_05_am,cam_10,cam_10-06600-06720.mov,FALSE
16392,recording_2019_06_24_8_05_am,cam_10,cam_10-06720-06840.mov,FALSE
16393,recording_2019_06_24_8_05_am,cam_10,cam_10-06840-06960.mov,FALSE
16394,recording_2019_06_24_8_05_am,cam_10,cam_10-06960-07080.mov,FALSE
16395,recording_2019_06_24_8_05_am,cam_10,cam_10-07080-07200.mov,FALSE
16396,recording_2019_06_24_8_05_am,cam_10,cam_10-07200-07320.mov,FALSE
16397,recording_2019_06_24_8_05_am,cam_10,cam_10-07320-07440.mov,FALSE
16398,recording_2019_06_24_8_05_am,cam_10,cam_10-07440-07560.mov,FALSE
16399,recording_2019_06_24_8_05_am,cam_10,cam_10-07560-07680.mov,FALSE
16400,recording_2019_06_24_8_05_am,cam_10,cam_10-07680-07800.mov,FALSE
16401,recording_2019_06_24_8_05_am,cam_10,cam_10-07800-07920.mov,FALSE
16402,recording_2019_06_24_8_05_am,cam_10,cam_10-07920-08040.mov,FALSE
16403,recording_2019_06_24_8_05_am,cam_10,cam_10-08040-08160.mov,FALSE
16404,recording_2019_06_24_8_05_am,cam_10,cam_10-08160-08280.mov,FALSE
16405,recording_2019_06_24_8_05_am,cam_10,cam_10-08280-08400.mov,FALSE
16406,recording_2019_06_24_8_05_am,cam_10,cam_10-08400-08520.mov,FALSE
16407,recording_2019_06_24_8_05_am,cam_10,cam_10-08520-08640.mov,FALSE
16408,recording_2019_06_24_8_05_am,cam_10,cam_10-08640-08760.mov,FALSE
16409,recording_2019_06_24_8_05_am,cam_10,cam_10-08760-08880.mov,FALSE
16410,recording_2019_06_24_8_05_am,cam_10,cam_10-08880-09000.mov,FALSE
16411,recording_2019_06_24_8_05_am,cam_10,cam_10-09000-09120.mov,FALSE
16412,recording_2019_06_24_8_05_am,cam_10,cam_10-09120-09240.mov,FALSE
16413,recording_2019_06_24_8_05_am,cam_10,cam_10-09240-09360.mov,FALSE
16414,recording_2019_06_24_8_05_am,cam_10,cam_10-09360-09480.mov,FALSE
16415,recording_2019_06_24_8_05_am,cam_10,cam_10-09480-09600.mov,FALSE
16416,recording_2019_06_24_8_05_am,cam_10,cam_10-09600-09720.mov,FALSE
16417,recording_2019_06_24_8_05_am,cam_10,cam_10-09720-09840.mov,FALSE
16418,recording_2019_06_24_8_05_am,cam_10,cam_10-09840-09960.mov,FALSE
16419,recording_2019_06_24_8_05_am,cam_10,cam_10-09960-10080.mov,FALSE
16420,recording_2019_06_24_8_05_am,cam_10,cam_10-10080-10200.mov,FALSE
16421,recording_2019_06_24_8_05_am,cam_10,cam_10-10200-10320.mov,FALSE
16422,recording_2019_06_24_8_05_am,cam_10,cam_10-10320-10440.mov,FALSE
16423,recording_2019_06_24_8_05_am,cam_10,cam_10-10440-10560.mov,FALSE
16424,recording_2019_06_24_8_05_am,cam_10,cam_10-10560-10680.mov,FALSE
16425,recording_2019_06_24_8_05_am,cam_10,cam_10-10680-10800.mov,FALSE
16426,recording_2019_06_24_8_05_am,cam_10,cam_10-10800-10920.mov,FALSE
16427,recording_2019_06_24_8_05_am,cam_10,cam_10-10920-11040.mov,FALSE
16428,recording_2019_06_24_8_05_am,cam_10,cam_10-11040-11160.mov,FALSE
16429,recording_2019_06_24_8_05_am,cam_10,cam_10-11160-11280.mov,FALSE
16430,recording_2019_06_24_8_05_am,cam_10,cam_10-11280-11400.mov,FALSE
16431,recording_2019_06_24_8_05_am,cam_10,cam_10-11400-11520.mov,FALSE
16432,recording_2019_06_24_8_05_am,cam_10,cam_10-11520-11640.mov,FALSE
16433,recording_2019_06_24_8_05_am,cam_10,cam_10-11640-11760.mov,FALSE
16434,recording_2019_06_24_8_05_am,cam_10,cam_10-11760-11880.mov,FALSE
16435,recording_2019_06_24_8_05_am,cam_10,cam_10-11880-12000.mov,FALSE
16436,recording_2019_06_24_8_05_am,cam_10,cam_10-12000-12120.mov,FALSE
16437,recording_2019_06_24_8_05_am,cam_10,cam_10-12120-12240.mov,FALSE
16438,recording_2019_06_24_8_05_am,cam_10,cam_10-12240-12360.mov,FALSE
16439,recording_2019_06_24_8_05_am,cam_10,cam_10-12360-12480.mov,FALSE
16440,recording_2019_06_24_8_05_am,cam_10,cam_10-12480-12600.mov,FALSE
16441,recording_2019_06_24_8_05_am,cam_10,cam_10-12600-12720.mov,FALSE
16442,recording_2019_06_24_8_05_am,cam_10,cam_10-12720-12840.mov,FALSE
16443,recording_2019_06_24_8_05_am,cam_10,cam_10-12840-12960.mov,FALSE
16444,recording_2019_06_24_8_05_am,cam_10,cam_10-12960-13080.mov,FALSE
16445,recording_2019_06_24_8_05_am,cam_10,cam_10-13080-13200.mov,FALSE
16446,recording_2019_06_24_8_05_am,cam_10,cam_10-13200-13320.mov,FALSE
16447,recording_2019_06_24_8_05_am,cam_10,cam_10-13320-13440.mov,FALSE
16448,recording_2019_06_24_8_05_am,cam_10,cam_10-13440-13560.mov,FALSE
16449,recording_2019_06_24_8_05_am,cam_10,cam_10-13560-13680.mov,FALSE
16450,recording_2019_06_24_8_05_am,cam_10,cam_10-13680-13800.mov,FALSE
16451,recording_2019_06_24_8_05_am,cam_10,cam_10-13800-13920.mov,FALSE
16452,recording_2019_06_24_8_05_am,cam_10,cam_10-13920-14040.mov,FALSE
16453,recording_2019_06_24_8_05_am,cam_10,cam_10-14040-14160.mov,FALSE
16454,recording_2019_06_24_8_05_am,cam_10,cam_10-14160-14280.mov,FALSE
16455,recording_2019_06_24_8_05_am,cam_10,cam_10-14280-14400.mov,FALSE
16456,recording_2019_06_24_8_05_am,cam_10,cam_10-14400-14520.mov,FALSE
16457,recording_2019_06_24_8_05_am,cam_10,cam_10-14520-14640.mov,FALSE
16458,recording_2019_06_24_8_05_am,cam_10,cam_10-14640-14760.mov,FALSE
16459,recording_2019_06_24_8_05_am,cam_10,cam_10-14760-14880.mov,FALSE
16460,recording_2019_06_24_8_05_am,cam_10,cam_10-14880-15000.mov,FALSE
16461,recording_2019_06_24_8_05_am,cam_10,cam_10-15000-15120.mov,FALSE
16462,recording_2019_06_24_8_05_am,cam_10,cam_10-15120-15240.mov,FALSE
16463,recording_2019_06_24_8_05_am,cam_10,cam_10-15240-15360.mov,FALSE
16464,recording_2019_06_24_8_05_am,cam_10,cam_10-15360-15480.mov,FALSE
16465,recording_2019_06_24_8_05_am,cam_10,cam_10-15480-15600.mov,FALSE
16466,recording_2019_06_24_8_05_am,cam_10,cam_10-15600-15720.mov,FALSE
16467,recording_2019_06_24_8_05_am,cam_10,cam_10-15720-15840.mov,FALSE
16468,recording_2019_06_24_8_05_am,cam_10,cam_10-15840-15960.mov,FALSE
16469,recording_2019_06_24_8_05_am,cam_10,cam_10-15960-16080.mov,FALSE
16470,recording_2019_06_24_8_05_am,cam_10,cam_10-16080-16200.mov,FALSE
16471,recording_2019_06_24_8_05_am,cam_10,cam_10-16200-16320.mov,FALSE
16472,recording_2019_06_24_8_05_am,cam_10,cam_10-16320-16440.mov,FALSE
16473,recording_2019_06_24_8_05_am,cam_10,cam_10-16440-16560.mov,FALSE
16474,recording_2019_06_24_8_05_am,cam_10,cam_10-16560-16680.mov,FALSE
16475,recording_2019_06_24_8_05_am,cam_10,cam_10-16680-16800.mov,FALSE
16476,recording_2019_06_24_8_05_am,cam_10,cam_10-16800-16920.mov,FALSE
16477,recording_2019_06_24_8_05_am,cam_10,cam_10-16920-17040.mov,FALSE
16478,recording_2019_06_24_8_05_am,cam_10,cam_10-17040-17160.mov,FALSE
16479,recording_2019_06_24_8_05_am,cam_10,cam_10-17160-17280.mov,FALSE
16480,recording_2019_06_24_8_05_am,cam_10,cam_10-17280-17400.mov,FALSE
16481,recording_2019_06_24_8_05_am,cam_10,cam_10-17400-17520.mov,FALSE
16482,recording_2019_06_24_8_05_am,cam_10,cam_10-17520-17640.mov,FALSE
16483,recording_2019_06_24_8_05_am,cam_10,cam_10-17640-17760.mov,FALSE
16484,recording_2019_06_24_8_05_am,cam_10,cam_10-17760-17880.mov,FALSE
16485,recording_2019_06_24_8_05_am,cam_10,cam_10-17880-18000.mov,FALSE
16486,recording_2019_06_24_8_05_am,cam_10,cam_10-18000-18120.mov,FALSE
16487,recording_2019_06_24_8_05_am,cam_10,cam_10-18120-18240.mov,FALSE
16488,recording_2019_06_24_8_05_am,cam_10,cam_10-18240-18360.mov,FALSE
16489,recording_2019_06_24_8_05_am,cam_10,cam_10-18360-18480.mov,FALSE
16490,recording_2019_06_24_8_05_am,cam_10,cam_10-18480-18600.mov,FALSE
16491,recording_2019_06_24_8_05_am,cam_10,cam_10-18600-18720.mov,FALSE
16492,recording_2019_06_24_8_05_am,cam_10,cam_10-18720-18840.mov,FALSE
16493,recording_2019_06_24_8_05_am,cam_10,cam_10-18840-18960.mov,FALSE
16494,recording_2019_06_24_8_05_am,cam_10,cam_10-18960-19080.mov,FALSE
16495,recording_2019_06_24_8_05_am,cam_10,cam_10-19080-19200.mov,FALSE
16496,recording_2019_06_24_8_05_am,cam_10,cam_10-19200-19320.mov,FALSE
16497,recording_2019_06_24_8_05_am,cam_10,cam_10-19320-19440.mov,FALSE
16498,recording_2019_06_24_8_05_am,cam_10,cam_10-19440-19560.mov,FALSE
16499,recording_2019_06_24_8_05_am,cam_10,cam_10-19560-19680.mov,FALSE
16500,recording_2019_06_24_8_05_am,cam_10,cam_10-19680-19800.mov,FALSE
16501,recording_2019_06_24_8_05_am,cam_10,cam_10-19800-19920.mov,FALSE
16502,recording_2019_06_24_8_05_am,cam_10,cam_10-19920-20040.mov,FALSE
16503,recording_2019_06_24_8_05_am,cam_10,cam_10-20040-20160.mov,FALSE
16504,recording_2019_06_24_8_05_am,cam_10,cam_10-20160-20280.mov,FALSE
16505,recording_2019_06_24_8_05_am,cam_10,cam_10-20280-20400.mov,FALSE
16506,recording_2019_06_24_8_05_am,cam_10,cam_10-20400-20520.mov,FALSE
16507,recording_2019_06_24_8_05_am,cam_10,cam_10-20520-20640.mov,FALSE
16508,recording_2019_06_24_8_05_am,cam_10,cam_10-20640-20760.mov,FALSE
16509,recording_2019_06_24_8_05_am,cam_10,cam_10-20760-20880.mov,FALSE
16510,recording_2019_06_24_8_05_am,cam_10,cam_10-20880-21000.mov,FALSE
16511,recording_2019_06_24_8_05_am,cam_10,cam_10-21000-21120.mov,FALSE
16512,recording_2019_06_24_8_05_am,cam_10,cam_10-21120-21240.mov,FALSE
16513,recording_2019_06_24_8_05_am,cam_10,cam_10-21240-21360.mov,FALSE
16514,recording_2019_06_24_8_05_am,cam_10,cam_10-21360-21480.mov,FALSE
16515,recording_2019_06_24_8_05_am,cam_10,cam_10-21480-21600.mov,FALSE
16516,recording_2019_06_24_8_05_am,cam_10,cam_10-21600-21720.mov,FALSE
16517,recording_2019_06_24_8_05_am,cam_10,cam_10-21720-21840.mov,FALSE
16518,recording_2019_06_24_8_05_am,cam_10,cam_10-21840-21960.mov,FALSE
16519,recording_2019_06_24_8_05_am,cam_10,cam_10-21960-22080.mov,FALSE
16520,recording_2019_06_24_8_05_am,cam_10,cam_10-22080-22200.mov,FALSE
16521,recording_2019_06_24_8_05_am,cam_10,cam_10-22200-22320.mov,FALSE
16522,recording_2019_06_24_8_05_am,cam_10,cam_10-22320-22440.mov,FALSE
16523,recording_2019_06_24_8_05_am,cam_10,cam_10-22440-22560.mov,FALSE
16524,recording_2019_06_24_8_05_am,cam_10,cam_10-22560-22680.mov,FALSE
16525,recording_2019_06_24_8_05_am,cam_10,cam_10-22680-22800.mov,FALSE
16526,recording_2019_06_24_8_05_am,cam_10,cam_10-22800-22920.mov,FALSE
16527,recording_2019_06_24_8_05_am,cam_10,cam_10-22920-23040.mov,FALSE
16528,recording_2019_06_24_8_05_am,cam_10,cam_10-23040-23160.mov,FALSE
16529,recording_2019_06_24_8_05_am,cam_10,cam_10-23160-23280.mov,FALSE
16530,recording_2019_06_24_8_05_am,cam_10,cam_10-23280-23400.mov,FALSE
16531,recording_2019_06_24_8_05_am,cam_10,cam_10-23400-23520.mov,FALSE
16532,recording_2019_06_24_8_05_am,cam_10,cam_10-23520-23640.mov,FALSE
16533,recording_2019_06_24_8_05_am,cam_10,cam_10-23640-23760.mov,FALSE
16534,recording_2019_06_24_8_05_am,cam_10,cam_10-23760-23880.mov,FALSE
16535,recording_2019_06_24_8_05_am,cam_10,cam_10-23880-24000.mov,FALSE
16536,recording_2019_06_24_8_05_am,cam_10,cam_10-24000-24120.mov,FALSE
16537,recording_2019_06_24_8_05_am,cam_10,cam_10-24120-24240.mov,FALSE
16538,recording_2019_06_24_8_05_am,cam_10,cam_10-24240-24360.mov,FALSE
16539,recording_2019_06_24_8_05_am,cam_10,cam_10-24360-24480.mov,FALSE
16540,recording_2019_06_24_8_05_am,cam_10,cam_10-24480-24600.mov,FALSE
16541,recording_2019_06_24_8_05_am,cam_10,cam_10-24600-24720.mov,FALSE
16542,recording_2019_06_24_8_05_am,cam_10,cam_10-24720-24840.mov,FALSE
16543,recording_2019_06_24_8_05_am,cam_10,cam_10-24840-24960.mov,FALSE
16544,recording_2019_06_24_8_05_am,cam_10,cam_10-24960-25080.mov,FALSE
16545,recording_2019_06_24_8_05_am,cam_10,cam_10-25080-25200.mov,FALSE
16546,recording_2019_06_24_8_05_am,cam_10,cam_10-25200-25320.mov,FALSE
16547,recording_2019_06_24_8_05_am,cam_10,cam_10-25320-25440.mov,FALSE
16548,recording_2019_06_24_8_05_am,cam_10,cam_10-25440-25560.mov,FALSE
16549,recording_2019_06_24_8_05_am,cam_10,cam_10-25560-25680.mov,FALSE
16550,recording_2019_06_24_8_05_am,cam_10,cam_10-25680-25800.mov,FALSE
16551,recording_2019_06_24_8_05_am,cam_10,cam_10-25800-25920.mov,FALSE
16552,recording_2019_06_24_8_05_am,cam_10,cam_10-25920-26040.mov,FALSE
